ID,TIME,obs,obsid
86,6,0.519672,yG4
86,7,-0.167614,yG4
86,8,-0.489731,yG4
86,9,-0.196015,yG4
86,10,0.475284,yG4
86,11,-0.255322,yG4
86,12,0.241704,yG4
86,13,-0.275014,yG4
86,14,0.516615,yG4
86,15,5.47424e-05,yG4
86,16,-0.288208,yG4
86,17,-0.201908,yG4
86,18,-0.31102,yG4
86,19,-0.0390547,yG4
86,20,0.362801,yG4
86,21,-0.792296,yG4
86,1,-0.0385767,yG5
86,2,0.447924,yG5
86,3,-0.207444,yG5
86,4,0.00774956,yG5
86,5,-0.398239,yG5
86,6,0.23683,yG5
86,7,-0.299462,yG5
86,8,0.191406,yG5
86,9,-0.299077,yG5
86,10,0.490771,yG5
86,11,-0.455727,yG5
86,12,-0.059115,yG5
86,13,0.0651256,yG5
86,14,0.177855,yG5
86,15,-0.298501,yG5
86,16,0.184177,yG5
86,17,0.37103,yG5
86,18,-0.321056,yG5
86,19,-0.637081,yG5
86,20,-0.140177,yG5
86,21,-0.226414,yG5
87,0,2.94388,yAB
87,7,4.51797,yAB
87,21,4.17898,yAB
87,123,3.2856,yAB
87,180,2.43331,yAB
87,300,1.17779,yAB
87,1,0.255769,yG1
87,2,0.236826,yG1
87,3,0.761008,yG1
87,4,0.12349,yG1
87,5,-0.0594371,yG1
87,6,0.0468588,yG1
87,7,0.443995,yG1
87,8,0.127108,yG1
87,9,-0.186794,yG1
87,10,-0.302436,yG1
87,11,0.249831,yG1
87,12,-0.0459256,yG1
87,13,0.0312781,yG1
87,14,0.250534,yG1
87,15,0.0854749,yG1
87,16,0.406791,yG1
87,17,-0.100718,yG1
87,18,0.143672,yG1
87,19,-0.285462,yG1
87,20,0.0617412,yG1
87,21,-0.373689,yG1
87,1,0.244952,yG2
87,2,0.151638,yG2
87,3,0.228822,yG2
87,4,0.439324,yG2
87,5,-0.122343,yG2
87,6,0.424888,yG2
87,7,0.53595,yG2
87,8,0.225552,yG2
87,9,-0.656364,yG2
87,10,0.368539,yG2
87,11,0.12406,yG2
87,12,-0.535303,yG2
87,13,0.421055,yG2
87,14,0.234991,yG2
87,15,-0.407772,yG2
87,16,0.355728,yG2
87,17,-0.503786,yG2
87,18,-0.124643,yG2
87,19,0.154264,yG2
87,20,-0.0470164,yG2
87,21,-0.602437,yG2
87,1,-0.275889,yG3
87,2,0.323899,yG3
87,3,-0.145372,yG3
87,4,0.252187,yG3
87,5,0.321023,yG3
87,6,-0.325803,yG3
87,7,-0.599543,yG3
87,8,-0.0795203,yG3
87,9,0.710849,yG3
87,10,-0.195804,yG3
87,11,0.44081,yG3
87,12,0.431805,yG3
87,13,0.500649,yG3
87,14,-0.0721261,yG3
87,15,-0.141233,yG3
87,16,0.0574943,yG3
87,17,0.317223,yG3
87,18,0.288311,yG3
87,19,0.572719,yG3
87,20,0.283544,yG3
87,21,-0.232582,yG3
87,1,0.575813,yG4
87,2,-0.152504,yG4
87,3,-0.0302769,yG4
87,4,0.284121,yG4
87,5,-0.126449,yG4
87,6,0.108536,yG4
87,7,0.0286285,yG4
87,8,-0.520681,yG4
87,9,0.28482,yG4
87,10,-0.0561193,yG4
87,11,0.168549,yG4
87,12,0.0726572,yG4
87,13,0.619469,yG4
87,14,-0.101893,yG4
87,15,-0.512221,yG4
87,16,0.322425,yG4
87,17,-0.626316,yG4
87,18,0.372503,yG4
87,19,0.359194,yG4
87,20,0.312703,yG4
87,21,0.186724,yG4
87,1,-0.233349,yG5
87,2,-0.0159684,yG5
87,3,0.432375,yG5
87,4,-0.0113266,yG5
87,5,-0.454562,yG5
87,6,-0.179436,yG5
87,7,0.274759,yG5
87,8,0.145378,yG5
87,9,-0.183736,yG5
87,10,0.199539,yG5
87,11,-0.417754,yG5
87,12,-0.312598,yG5
87,13,-0.039957,yG5
87,14,-0.42711,yG5
87,15,0.0260603,yG5
87,16,0.175599,yG5
87,17,-0.369945,yG5
87,18,0.0957495,yG5
87,19,-0.172815,yG5
87,20,0.351809,yG5
87,21,0.0328393,yG5
88,0,2.94588,yAB
88,7,4.22026,yAB
88,21,4.13592,yAB
88,123,3.46834,yAB
88,180,3.28652,yAB
88,300,2.41227,yAB
88,1,0.575144,yG1
88,2,0.249397,yG1
88,3,-0.409375,yG1
88,4,0.334376,yG1
88,5,-0.0285158,yG1
88,6,-0.138143,yG1
88,7,0.264397,yG1
88,8,0.335669,yG1
88,9,0.373108,yG1
88,10,-0.425572,yG1
88,11,-0.0152443,yG1
88,12,0.095193,yG1
88,13,0.0912379,yG1
88,14,-0.00550006,yG1
88,15,-0.244228,yG1
88,16,0.0294643,yG1
88,17,-0.108482,yG1
88,18,-0.0266471,yG1
88,19,0.410595,yG1
88,20,0.181559,yG1
88,21,0.00186124,yG1
88,1,-0.003358,yG2
88,2,0.137519,yG2
88,3,-0.140267,yG2
88,4,0.0201006,yG2
88,5,-0.226566,yG2
88,6,-0.437805,yG2
88,7,-0.47104,yG2
88,8,-0.00397713,yG2
88,9,-0.107274,yG2
88,10,-0.753119,yG2
88,11,-0.0972361,yG2
88,12,0.886876,yG2
88,13,-0.0812759,yG2
88,14,-0.381883,yG2
88,15,-0.1764,yG2
88,16,0.271349,yG2
88,17,0.21378,yG2
88,18,0.00195407,yG2
88,19,0.435965,yG2
88,20,-0.109481,yG2
88,21,-0.193106,yG2
88,1,-0.172393,yG3
88,2,0.307109,yG3
88,3,0.944158,yG3
88,4,-0.279014,yG3
88,5,0.477302,yG3
88,6,-0.211483,yG3
88,7,0.0956758,yG3
88,8,0.332525,yG3
88,9,0.350873,yG3
88,10,0.161933,yG3
88,11,-0.164159,yG3
88,12,0.194579,yG3
88,13,-0.281826,yG3
88,14,0.226928,yG3
88,15,0.0263138,yG3
88,16,-0.244123,yG3
88,17,-0.188877,yG3
88,18,0.468203,yG3
88,19,0.0461469,yG3
88,20,-0.29668,yG3
88,21,0.11396,yG3
88,1,0.179256,yG4
88,2,-0.0857761,yG4
88,3,-0.391257,yG4
88,4,-0.214497,yG4
88,5,0.725204,yG4
88,6,0.578721,yG4
88,7,0.478351,yG4
88,8,0.375755,yG4
88,9,-0.544851,yG4
88,10,-0.247431,yG4
88,11,-0.267374,yG4
88,12,0.0253584,yG4
88,13,0.392361,yG4
88,14,0.288587,yG4
88,15,0.0523723,yG4
88,16,0.330798,yG4
88,17,0.0635921,yG4
88,18,0.0782236,yG4
88,19,-0.0224538,yG4
88,20,0.108012,yG4
88,21,-0.215632,yG4
88,1,-0.299596,yG5
88,2,-0.72003,yG5
88,3,0.271765,yG5
88,4,-0.293189,yG5
88,5,0.194201,yG5
88,6,0.0260789,yG5
88,7,-0.0438544,yG5
88,8,0.48371,yG5
88,9,0.00281198,yG5
88,10,0.224698,yG5
88,11,0.497147,yG5
88,12,0.397079,yG5
88,13,0.302553,yG5
88,14,0.373586,yG5
88,15,0.0456518,yG5
88,16,-0.712164,yG5
88,17,-0.102951,yG5
88,18,0.0811562,yG5
88,19,-0.396966,yG5
88,20,-0.243539,yG5
88,21,0.661072,yG5
89,0,3.17878,yAB
89,7,3.98175,yAB
89,21,3.71986,yAB
89,123,3.229,yAB
89,180,2.68433,yAB
89,300,2.04101,yAB
89,1,0.432956,yG1
89,2,0.595634,yG1
89,3,0.0550558,yG1
89,4,0.438197,yG1
89,5,0.264012,yG1
89,6,0.109188,yG1
89,7,0.294799,yG1
89,8,0.101699,yG1
89,9,-0.188199,yG1
89,10,0.417608,yG1
89,11,-0.208118,yG1
89,12,0.0251114,yG1
89,13,-0.483066,yG1
89,14,-0.112649,yG1
89,15,0.406995,yG1
89,16,-0.135489,yG1
89,17,-0.102182,yG1
89,18,-0.508574,yG1
89,19,0.172699,yG1
89,20,0.252561,yG1
89,21,0.426851,yG1
89,1,-0.128365,yG2
89,2,-0.00849957,yG2
89,3,-0.279165,yG2
89,4,0.0608377,yG2
89,5,0.256667,yG2
89,6,0.499509,yG2
89,7,0.28004,yG2
89,8,0.26128,yG2
89,9,-0.19974,yG2
89,10,-0.103269,yG2
89,11,-0.398766,yG2
89,12,-0.478463,yG2
89,13,0.5296,yG2
89,14,-0.361446,yG2
89,15,0.0431861,yG2
89,16,0.342572,yG2
89,17,-0.491893,yG2
89,18,-0.0384672,yG2
89,19,-0.155102,yG2
89,20,0.426866,yG2
89,21,0.429557,yG2
89,1,-0.461533,yG3
89,2,0.0699952,yG3
89,3,-0.509842,yG3
89,4,-0.846223,yG3
89,5,0.204908,yG3
89,6,0.0988947,yG3
89,7,0.265669,yG3
89,8,0.149946,yG3
89,9,0.035247,yG3
89,10,0.279538,yG3
89,11,-0.601566,yG3
89,12,0.089074,yG3
89,13,-0.421972,yG3
89,14,0.471848,yG3
89,15,0.302469,yG3
89,16,0.351744,yG3
89,17,-0.15222,yG3
89,18,0.122533,yG3
89,19,1.00732,yG3
89,20,-0.222963,yG3
89,21,0.0473668,yG3
89,1,-0.0251877,yG4
89,2,0.196242,yG4
89,3,0.189394,yG4
89,4,0.359062,yG4
89,5,-0.735816,yG4
89,6,-0.223756,yG4
89,7,-0.0877385,yG4
89,8,-0.344804,yG4
89,9,-0.550505,yG4
89,10,-0.0263901,yG4
89,11,0.0846126,yG4
89,12,-0.87956,yG4
89,13,-0.408042,yG4
89,14,-0.14327,yG4
89,15,-0.171446,yG4
89,16,0.102795,yG4
89,17,0.546692,yG4
89,18,0.353593,yG4
89,19,0.104007,yG4
89,20,-0.382526,yG4
89,21,-0.255984,yG4
89,1,0.27961,yG5
89,2,0.255963,yG5
89,3,0.145411,yG5
89,4,0.175055,yG5
89,5,-0.395947,yG5
89,6,-0.0172297,yG5
89,7,0.257513,yG5
89,8,-0.290435,yG5
89,9,0.226081,yG5
89,10,0.520195,yG5
89,11,-0.0141601,yG5
89,12,0.0860251,yG5
89,13,-0.0598469,yG5
89,14,0.0401635,yG5
89,15,0.125364,yG5
89,16,0.247261,yG5
89,17,-0.213449,yG5
89,18,-0.25456,yG5
89,19,-0.0490847,yG5
89,20,0.224197,yG5
89,21,-0.231231,yG5
90,0,3.24592,yAB
90,7,3.95048,yAB
90,21,3.58872,yAB
90,123,2.52048,yAB
90,180,2.13425,yAB
90,300,0.530909,yAB
90,1,0.536577,yG1
90,2,0.634925,yG1
90,3,0.51033,yG1
90,4,0.344714,yG1
90,5,0.0819544,yG1
90,6,-0.214936,yG1
90,7,0.130651,yG1
90,8,0.277957,yG1
90,9,0.365843,yG1
90,10,0.637745,yG1
90,11,0.152856,yG1
90,12,0.183756,yG1
90,13,0.28682,yG1
90,14,-0.15363,yG1
90,15,-0.186476,yG1
90,16,0.0807749,yG1
90,17,-0.206328,yG1
90,18,0.183629,yG1
90,19,-0.374659,yG1
90,20,0.120186,yG1
90,21,-0.398092,yG1
90,1,-0.600624,yG2
90,2,0.163433,yG2
90,3,0.0417668,yG2
90,4,-0.542374,yG2
90,5,0.598289,yG2
90,6,0.171164,yG2
90,7,-0.206218,yG2
90,8,0.1073,yG2
90,9,-0.050468,yG2
90,10,-0.0628473,yG2
90,11,0.219571,yG2
90,12,0.373616,yG2
90,13,-0.0116553,yG2
90,14,0.117255,yG2
90,15,-0.250844,yG2
90,16,-0.1318,yG2
90,17,-0.0615599,yG2
90,18,-0.260456,yG2
90,19,-0.174325,yG2
90,20,0.0383271,yG2
90,21,-0.566228,yG2
90,1,-0.245898,yG3
90,2,-0.331628,yG3
90,3,-0.346649,yG3
90,4,0.240176,yG3
90,5,0.265072,yG3
90,6,0.139484,yG3
90,7,0.472451,yG3
90,8,0.519856,yG3
90,9,0.439648,yG3
90,10,-0.353706,yG3
90,11,0.31018,yG3
90,12,0.22593,yG3
90,13,-0.341049,yG3
90,14,0.48802,yG3
90,15,-0.23006,yG3
90,16,-0.290928,yG3
90,17,0.49356,yG3
90,18,-0.144456,yG3
90,19,-0.225224,yG3
90,20,-0.0216649,yG3
90,21,0.380639,yG3
90,1,-0.328681,yG4
90,2,0.456958,yG4
90,3,-0.305197,yG4
90,4,-0.111343,yG4
90,5,0.290499,yG4
90,6,-0.601105,yG4
90,7,0.342237,yG4
90,8,0.933481,yG4
90,9,-0.253457,yG4
90,10,0.254249,yG4
90,11,0.294445,yG4
90,12,-0.944533,yG4
90,13,0.0185647,yG4
90,14,-0.0786493,yG4
90,15,-0.322007,yG4
90,16,0.0196247,yG4
90,17,-0.0260655,yG4
90,18,-0.609983,yG4
90,19,0.0496794,yG4
90,20,0.114907,yG4
90,21,0.185447,yG4
90,1,0.366678,yG5
90,2,0.100831,yG5
90,3,-0.050598,yG5
90,4,0.66686,yG5
90,5,-0.156424,yG5
90,6,-0.189834,yG5
90,7,0.171317,yG5
90,8,-0.463502,yG5
90,9,0.278983,yG5
90,10,-0.0443078,yG5
90,11,-0.129222,yG5
90,12,0.289111,yG5
90,13,0.237548,yG5
90,14,-0.362966,yG5
90,15,-0.497684,yG5
90,16,0.643466,yG5
90,17,-0.504827,yG5
90,18,-0.00543603,yG5
90,19,0.133766,yG5
90,20,-0.166223,yG5
90,21,-0.0327172,yG5
91,0,3.03449,yAB
91,7,4.20565,yAB
91,21,4.27699,yAB
91,123,2.93613,yAB
91,180,2.45616,yAB
91,300,1.05711,yAB
91,1,0.50853,yG1
91,2,0.11703,yG1
91,3,0.216252,yG1
91,4,0.268153,yG1
91,5,-0.304251,yG1
91,6,-0.221763,yG1
91,7,0.287211,yG1
91,8,-0.0204191,yG1
91,9,0.207151,yG1
91,10,-0.0180769,yG1
91,11,-0.248703,yG1
91,12,0.757131,yG1
91,13,-0.100322,yG1
91,14,0.246821,yG1
91,15,-0.165408,yG1
91,16,0.0736313,yG1
91,17,-0.189711,yG1
91,18,0.00930997,yG1
91,19,0.0816159,yG1
91,20,0.496472,yG1
91,21,0.228834,yG1
91,1,-0.0791172,yG2
91,2,-0.0705625,yG2
91,3,0.218746,yG2
91,4,-0.023417,yG2
91,5,0.352784,yG2
91,6,0.539662,yG2
91,7,-0.364979,yG2
91,8,0.229009,yG2
91,9,-0.299418,yG2
91,10,0.0689829,yG2
91,11,-0.0129415,yG2
91,12,0.0991061,yG2
91,13,0.189197,yG2
91,14,0.659705,yG2
91,15,0.19799,yG2
91,16,-0.34516,yG2
91,17,0.0981055,yG2
91,18,0.0908877,yG2
91,19,-0.162597,yG2
91,20,-0.451238,yG2
91,21,-0.208661,yG2
91,1,0.249179,yG3
91,2,0.187479,yG3
91,3,0.0376377,yG3
91,4,0.336047,yG3
91,5,-0.644942,yG3
91,6,0.456811,yG3
91,7,-0.812901,yG3
91,8,-0.510992,yG3
91,9,-0.0714836,yG3
91,10,0.284608,yG3
91,11,-0.201574,yG3
91,12,0.357648,yG3
91,13,0.0969031,yG3
91,14,-0.363475,yG3
91,15,0.217417,yG3
91,16,0.339193,yG3
91,17,-0.0775114,yG3
91,18,0.241162,yG3
91,19,0.598264,yG3
91,20,-0.445995,yG3
91,21,0.424786,yG3
91,1,-0.304597,yG4
91,2,0.669546,yG4
91,3,-0.172058,yG4
91,4,0.279839,yG4
91,5,-0.562021,yG4
91,6,-0.663025,yG4
91,7,-0.54943,yG4
91,8,0.0911995,yG4
91,9,0.269165,yG4
91,10,0.480066,yG4
91,11,-0.203335,yG4
91,12,-0.360035,yG4
91,13,-0.0373729,yG4
91,14,-0.0131694,yG4
91,15,-0.0602898,yG4
91,16,0.338689,yG4
91,17,0.0475449,yG4
91,18,0.386246,yG4
91,19,0.171384,yG4
91,20,0.428234,yG4
91,21,0.0552699,yG4
91,1,0.0232354,yG5
91,2,-0.108118,yG5
91,3,0.0430843,yG5
91,4,0.150197,yG5
91,5,-0.426278,yG5
91,6,0.206493,yG5
91,7,0.079243,yG5
91,8,-0.00187623,yG5
91,9,-0.0428405,yG5
91,10,-0.505771,yG5
91,11,-0.285648,yG5
91,12,-0.419055,yG5
91,13,-0.385978,yG5
91,14,0.134403,yG5
91,15,0.159924,yG5
91,16,-0.0629404,yG5
91,17,-0.0697582,yG5
91,18,-0.379536,yG5
91,19,0.326129,yG5
91,20,-0.139544,yG5
91,21,-0.0233238,yG5
92,0,3.22348,yAB
92,7,3.73364,yAB
92,21,4.01265,yAB
92,123,3.49083,yAB
92,180,3.25764,yAB
92,300,2.90444,yAB
92,1,0.224828,yG1
92,2,0.0738263,yG1
92,3,0.422591,yG1
92,4,0.0196719,yG1
92,5,0.308464,yG1
92,6,-0.277918,yG1
92,7,0.340048,yG1
92,8,0.183301,yG1
92,9,-0.119794,yG1
92,10,0.59259,yG1
92,11,-0.159499,yG1
92,12,0.0533061,yG1
92,13,0.0906926,yG1
92,14,0.269687,yG1
92,15,0.175866,yG1
92,16,-0.11876,yG1
92,17,0.202802,yG1
92,18,-0.315233,yG1
92,19,0.13589,yG1
92,20,-0.280457,yG1
92,21,0.464129,yG1
92,1,0.471935,yG2
92,2,0.172401,yG2
92,3,0.368874,yG2
92,4,-0.412197,yG2
92,5,-0.322407,yG2
92,6,-0.189111,yG2
92,7,-0.288188,yG2
92,8,0.0301175,yG2
92,9,0.149656,yG2
92,10,0.329604,yG2
92,11,-0.34447,yG2
92,12,0.526856,yG2
92,13,0.593592,yG2
92,14,0.0642748,yG2
92,15,0.350072,yG2
92,16,-0.307282,yG2
92,17,0.0744808,yG2
92,18,0.111866,yG2
92,19,-0.000268913,yG2
92,20,0.331304,yG2
92,21,-0.0173809,yG2
92,1,0.207657,yG3
92,2,0.650574,yG3
92,3,0.172773,yG3
92,4,0.0627672,yG3
92,5,0.0843642,yG3
92,6,0.171676,yG3
92,7,0.226771,yG3
92,8,0.0508942,yG3
92,9,-0.383688,yG3
92,10,0.753274,yG3
92,11,0.121904,yG3
92,12,0.351227,yG3
92,13,-0.824118,yG3
92,14,0.307198,yG3
92,15,-0.00585824,yG3
92,16,-0.0480713,yG3
92,17,-0.930119,yG3
92,18,-0.576735,yG3
92,19,-0.112585,yG3
92,20,-0.600821,yG3
92,21,-0.633238,yG3
92,1,-0.096606,yG4
92,2,0.0796907,yG4
92,3,-0.162237,yG4
92,4,-0.384373,yG4
92,5,0.757492,yG4
92,6,-0.112282,yG4
92,7,-0.225497,yG4
92,8,0.15397,yG4
92,9,-0.224956,yG4
92,10,-0.0216668,yG4
92,11,0.395485,yG4
92,12,0.0678196,yG4
92,13,0.18465,yG4
92,14,0.866679,yG4
92,15,-0.181147,yG4
92,16,-0.364326,yG4
92,17,0.271388,yG4
92,18,-0.282294,yG4
92,19,-0.469722,yG4
92,20,0.012314,yG4
92,21,-0.228283,yG4
92,1,-0.0733256,yG5
92,2,0.121409,yG5
92,3,0.353078,yG5
92,4,-0.083503,yG5
92,5,-0.0981389,yG5
92,6,0.0601319,yG5
92,7,-0.0409785,yG5
92,8,0.0974547,yG5
92,9,0.147475,yG5
92,10,0.217287,yG5
92,11,-0.0316707,yG5
92,12,-0.125994,yG5
92,13,-0.188329,yG5
92,14,0.290116,yG5
92,15,0.0347731,yG5
92,16,0.205449,yG5
92,17,-0.379828,yG5
92,18,-0.375621,yG5
92,19,-0.176559,yG5
92,20,0.0630093,yG5
92,21,-0.061717,yG5
93,0,3.04611,yAB
93,7,3.81046,yAB
93,21,3.87942,yAB
93,123,3.36038,yAB
93,180,2.67402,yAB
93,300,2.09082,yAB
93,1,0.129075,yG1
93,2,0.0515901,yG1
93,3,-0.0866972,yG1
93,4,0.182279,yG1
93,5,0.348012,yG1
93,6,0.510804,yG1
93,7,0.490442,yG1
93,8,-0.0935091,yG1
93,9,0.152328,yG1
93,10,0.0577781,yG1
93,11,0.11755,yG1
93,12,0.12226,yG1
93,13,-0.0396927,yG1
93,14,-0.142213,yG1
93,15,0.25068,yG1
93,16,0.298741,yG1
93,17,0.159924,yG1
93,18,-0.279876,yG1
93,19,0.143694,yG1
93,20,-0.261738,yG1
93,21,0.0736967,yG1
93,1,-0.180475,yG2
93,2,-0.426584,yG2
93,3,0.055589,yG2
93,4,0.329034,yG2
93,5,-0.212927,yG2
93,6,0.310561,yG2
93,7,-0.28195,yG2
93,8,-0.104314,yG2
93,9,-0.028882,yG2
93,10,0.783468,yG2
93,11,-0.736925,yG2
93,12,0.0661463,yG2
93,13,-0.102529,yG2
93,14,-0.551633,yG2
93,15,-0.379682,yG2
93,16,-0.291689,yG2
93,17,-0.0233959,yG2
93,18,0.316511,yG2
93,19,-0.231462,yG2
93,20,-0.0954723,yG2
93,21,-0.0276161,yG2
93,1,0.0383207,yG3
93,2,-0.0721427,yG3
93,3,-0.653912,yG3
93,4,-0.262807,yG3
93,5,-0.855882,yG3
93,6,0.190027,yG3
93,7,-0.257848,yG3
93,8,-0.169629,yG3
93,9,0.702462,yG3
93,10,0.556786,yG3
93,11,-0.576607,yG3
93,12,0.162754,yG3
93,13,0.283123,yG3
93,14,0.389769,yG3
93,15,0.169985,yG3
93,16,-0.316075,yG3
93,17,0.0238501,yG3
93,18,-0.490681,yG3
93,19,0.143304,yG3
93,20,0.354021,yG3
93,21,0.41336,yG3
93,1,-0.363459,yG4
93,2,0.518879,yG4
93,3,-0.14619,yG4
93,4,0.389032,yG4
93,5,-0.522817,yG4
93,6,0.0316788,yG4
93,7,0.0695999,yG4
93,8,-0.331711,yG4
93,9,0.824241,yG4
93,10,0.386204,yG4
93,11,-0.238079,yG4
93,12,0.215799,yG4
93,13,-0.00920331,yG4
93,14,0.324966,yG4
93,15,-0.189559,yG4
93,16,0.119764,yG4
93,17,0.481872,yG4
93,18,0.322191,yG4
93,19,-0.135139,yG4
93,20,-0.468068,yG4
93,21,0.40309,yG4
93,1,-0.572195,yG5
93,2,0.133104,yG5
93,3,-0.690067,yG5
93,4,-0.145394,yG5
93,5,0.192081,yG5
93,6,0.353261,yG5
93,7,0.390022,yG5
93,8,0.041538,yG5
93,9,0.185113,yG5
93,10,-0.0654341,yG5
93,11,-0.150974,yG5
93,12,0.214229,yG5
93,13,-0.422722,yG5
93,14,0.0254525,yG5
93,15,-0.359679,yG5
93,16,-0.33808,yG5
93,17,0.458566,yG5
93,18,0.0408797,yG5
93,19,-0.304606,yG5
93,20,0.0777608,yG5
93,21,0.497779,yG5
94,0,3.14431,yAB
94,7,4.19522,yAB
94,21,4.14177,yAB
94,123,3.01218,yAB
94,180,2.63567,yAB
94,300,1.28474,yAB
94,1,0.895665,yG1
94,2,0.142917,yG1
94,3,0.618424,yG1
94,4,0.295033,yG1
94,5,0.306318,yG1
94,6,-0.151671,yG1
94,7,-0.286299,yG1
94,8,0.293712,yG1
94,9,0.212935,yG1
94,10,-0.116659,yG1
94,11,0.128071,yG1
94,12,-0.0369787,yG1
94,13,-0.161812,yG1
94,14,-0.0374441,yG1
94,15,0.101684,yG1
94,16,0.193419,yG1
94,17,0.383381,yG1
94,18,-0.0302297,yG1
94,19,0.24662,yG1
94,20,-0.251735,yG1
94,21,-0.0830369,yG1
94,1,0.140995,yG2
94,2,0.289806,yG2
94,3,0.516413,yG2
94,4,-0.0459208,yG2
94,5,0.521928,yG2
94,6,-0.555376,yG2
94,7,0.451078,yG2
94,8,0.0992924,yG2
94,9,0.828375,yG2
94,10,-0.265525,yG2
94,11,0.401734,yG2
94,12,0.11264,yG2
94,13,-0.627975,yG2
94,14,0.00699387,yG2
94,15,-0.330187,yG2
94,16,0.48232,yG2
94,17,-0.350444,yG2
94,18,-0.248059,yG2
94,19,0.285986,yG2
94,20,-0.238243,yG2
94,21,-0.190136,yG2
94,1,0.172831,yG3
94,2,-0.386338,yG3
94,3,-0.455232,yG3
94,4,0.135637,yG3
94,5,0.127713,yG3
94,6,-0.0830126,yG3
94,7,-0.169847,yG3
94,8,0.252473,yG3
94,9,-0.249269,yG3
94,10,-0.290624,yG3
94,11,-0.244254,yG3
94,12,0.301091,yG3
94,13,0.711195,yG3
94,14,-0.218889,yG3
94,15,0.126766,yG3
94,16,-0.655959,yG3
94,17,0.0302605,yG3
94,18,-0.259988,yG3
94,19,0.599371,yG3
94,20,0.416729,yG3
94,21,-0.462831,yG3
94,1,-0.217055,yG4
94,2,-0.634498,yG4
94,3,-0.370785,yG4
94,4,-0.793373,yG4
94,5,0.238978,yG4
94,6,-0.127094,yG4
94,7,-0.219727,yG4
94,8,-0.399119,yG4
94,9,-0.338846,yG4
94,10,0.353847,yG4
94,11,-0.317541,yG4
94,12,-0.494587,yG4
94,13,-0.373906,yG4
94,14,-0.390304,yG4
94,15,-0.206679,yG4
94,16,0.281881,yG4
94,17,0.0364768,yG4
94,18,0.13609,yG4
94,19,-0.58829,yG4
94,20,0.425558,yG4
94,21,0.218879,yG4
94,1,0.374575,yG5
94,2,0.117942,yG5
94,3,0.0328234,yG5
94,4,-0.139078,yG5
94,5,0.135744,yG5
94,6,-0.0262551,yG5
94,7,-0.214726,yG5
94,8,0.00746181,yG5
94,9,0.192094,yG5
94,10,-0.275225,yG5
94,11,-0.0970543,yG5
94,12,-0.0209644,yG5
94,13,-0.140177,yG5
94,14,0.0110017,yG5
94,15,0.478434,yG5
94,16,-0.132888,yG5
94,17,0.19914,yG5
94,18,-0.292071,yG5
94,19,0.783999,yG5
94,20,-0.107648,yG5
94,21,0.359822,yG5
95,0,2.99084,yAB
95,7,3.79783,yAB
95,21,3.66918,yAB
95,123,2.56076,yAB
95,180,1.93211,yAB
95,300,0.709693,yAB
95,1,0.499195,yG1
95,2,0.360395,yG1
95,3,0.352335,yG1
95,4,-0.204813,yG1
95,5,0.726587,yG1
95,6,-0.0126202,yG1
95,7,0.382748,yG1
95,8,0.598571,yG1
95,9,0.131302,yG1
95,10,0.067869,yG1
95,11,0.251424,yG1
95,12,0.269581,yG1
95,13,-0.00640269,yG1
95,14,0.0125851,yG1
95,15,-0.0442978,yG1
95,16,-0.0329998,yG1
95,17,-0.388746,yG1
95,18,-0.446011,yG1
95,19,-0.276825,yG1
95,20,-0.195748,yG1
95,21,0.255421,yG1
95,1,0.457601,yG2
95,2,-0.0221596,yG2
95,3,0.276752,yG2
95,4,0.30926,yG2
95,5,-0.415951,yG2
95,6,-0.401585,yG2
95,7,-0.196947,yG2
95,8,-0.110443,yG2
95,9,0.236306,yG2
95,10,0.424498,yG2
95,11,-0.297438,yG2
95,12,0.109291,yG2
95,13,0.447589,yG2
95,14,-0.220234,yG2
95,15,-0.473011,yG2
95,16,0.121409,yG2
95,17,0.646748,yG2
95,18,0.0921116,yG2
95,19,-0.301217,yG2
95,20,-0.133453,yG2
95,21,-0.308486,yG2
95,1,-0.180943,yG3
95,2,0.0674185,yG3
95,3,0.325341,yG3
95,4,0.167658,yG3
95,5,-0.660739,yG3
95,6,0.616903,yG3
95,7,0.238051,yG3
95,8,-0.317467,yG3
95,9,-0.060178,yG3
95,10,-0.553019,yG3
95,11,0.0748742,yG3
95,12,-0.226888,yG3
95,13,0.127906,yG3
95,14,0.00252126,yG3
95,15,-0.392193,yG3
95,16,0.706974,yG3
95,17,0.0609198,yG3
95,18,-0.100246,yG3
95,19,0.470113,yG3
95,20,0.52834,yG3
95,21,-0.404304,yG3
95,1,0.545802,yG4
95,2,-0.398174,yG4
95,3,-0.364763,yG4
95,4,0.203435,yG4
95,5,-0.0623487,yG4
95,6,-0.145397,yG4
95,7,0.185173,yG4
95,8,-0.0964841,yG4
95,9,-0.272239,yG4
95,10,-0.464526,yG4
95,11,0.0615481,yG4
95,12,-0.0277943,yG4
95,13,-0.170328,yG4
95,14,0.386585,yG4
95,15,-0.187719,yG4
95,16,-0.56935,yG4
95,17,0.576779,yG4
95,18,0.136953,yG4
95,19,0.112264,yG4
95,20,0.458208,yG4
95,21,-0.135053,yG4
95,1,-0.490116,yG5
95,2,0.167061,yG5
95,3,0.426802,yG5
95,4,-0.0446939,yG5
95,5,-0.0987018,yG5
95,6,-0.243045,yG5
95,7,-0.345834,yG5
95,8,-0.411837,yG5
95,9,0.134127,yG5
95,10,0.27859,yG5
95,11,-0.352375,yG5
